Segment Code,Ship Mode Code,Product_ID,Sales,Quantity,Discount,Profit,Category_Id,Date,State_Code
12,S22,1010,203.92,4,0,55.0584,A22,06-06-2024,PA
12,S22,1010,45.96,2,0,13.788,A22,06-06-2024,PA
11,S22,1010,20.388,2,0.8,-53.0088,A22,06-06-2024,PA
12,S22,1010,320.64,4,0,89.7792,A22,06-06-2024,PA
11,S21,1010,235.95,3,0,77.8635,A22,06-06-2024,PA
11,S22,1010,11.176,1,0.2,0.8382,A22,06-06-2024,PA
12,S22,1010,272.048,7,0.2,30.6054,A22,06-06-2024,PA
11,S21,1010,715.64,2,0,178.91,A22,06-06-2024,PA
11,S22,1010,2518.29,9,0,654.7554,A22,06-06-2024,PA
11,S22,1010,15.8,4,0,4.108,A22,06-06-2024,PA
11,S23,1010,389.056,4,0.2,48.632,A22,06-06-2024,PA
12,S21,1010,81.92,4,0,22.1184,A22,06-06-2024,PA
11,S21,1010,57.68,4,0,19.0344,A22,06-06-2024,PA
12,S21,1010,83.9,10,0,20.975,A22,06-06-2024,PA
11,S22,1010,4.992,3,0.8,-12.9792,A22,06-06-2024,PA
11,S22,1010,41.91,3,0,10.8966,A22,06-06-2024,PA
12,S22,1010,393.25,5,0,129.7725,A22,06-06-2024,PA
11,S22,1010,706.86,7,0,197.9208,A22,06-06-2024,PA
11,S22,1010,41.376,6,0.2,3.1032,A22,06-06-2024,PA
12,S22,1010,15.224,2,0.8,-38.8212,A22,06-06-2024,PA
11,S22,1010,203.88,5,0.2,20.388,A22,06-06-2024,PA
12,S22,1010,28.08,3,0.2,5.265,A22,06-06-2024,PA
11,S21,1010,77.58,9,0,20.1708,A22,06-06-2024,PA
12,S23,1010,11.648,4,0.8,-30.8672,A22,06-06-2024,PA
12,S22,1010,471.9,6,0,155.727,A22,06-06-2024,PA
12,S23,1010,293.52,6,0,76.3152,A22,06-06-2024,PA
12,S21,1010,98.352,3,0.2,9.8352,A22,06-06-2024,PA
11,S22,1010,81.568,2,0.2,7.1372,A22,06-06-2024,PA
13,S20,1010,70.97,5,0.8,-191.619,A22,06-06-2024,PA
12,S23,1010,180.98,5,0.8,-470.548,A22,06-06-2024,PA
12,S22,1010,122.94,3,0,30.735,A22,06-06-2024,PA
13,S22,1010,211.248,6,0.2,15.8436,A22,06-06-2024,PA
12,S22,1010,8.74,2,0,2.2724,A22,06-06-2024,PA
12,S21,1010,61.44,3,0,16.5888,A22,06-06-2024,PA
12,S23,1010,5.432,2,0.8,-13.58,A22,06-06-2024,PA
13,S22,1010,87.36,6,0,23.5872,A22,06-06-2024,PA
11,S22,1010,64.384,1,0.2,8.048,A22,06-06-2024,PA
11,S22,1010,76.12,2,0,22.0748,A22,06-06-2024,PA
12,S23,1010,901.95,3,0,297.6435,A22,06-06-2024,PA
11,S21,1010,2.22,1,0,0.666,A22,06-06-2024,PA
12,S22,1010,370.14,3,0,144.3546,A22,06-06-2024,PA
12,S23,1010,14.336,4,0.2,0.896,A22,06-06-2024,PA
11,S22,1010,168.1,5,0,43.706,A22,06-06-2024,PA
11,S22,1010,40.54,2,0,11.3512,A22,06-06-2024,PA
12,S22,1010,15.56,4,0,4.0456,A22,06-06-2024,PA
11,S22,1010,20.768,2,0.2,2.3364,A22,06-06-2024,PA
12,S21,1010,9.48,3,0.2,0.711,A22,06-06-2024,PA
12,S20,1010,22.66,2,0,9.7438,A22,06-06-2024,PA
11,S23,1010,2104.55,7,0,694.5015,A22,06-06-2024,PA
11,S22,1010,76.608,8,0.2,6.7032,A22,06-06-2024,PA
12,S22,1010,3.552,2,0.2,0.444,A22,06-06-2024,PA
13,S23,1010,64.384,4,0.8,-160.96,A22,06-06-2024,PA
11,S22,1010,37.68,2,0,10.5504,A22,06-06-2024,PA
11,S22,1010,24.588,3,0.8,-67.617,A22,06-06-2024,PA
11,S21,1010,942.784,4,0.2,94.2784,A22,06-06-2024,PA
13,S22,1010,26.88,6,0,6.72,A22,06-06-2024,PA
11,S22,1010,207.144,3,0.1,48.3336,A22,06-06-2024,PA
12,S22,1010,130.112,2,0.2,13.0112,A22,06-06-2024,PA
13,S22,1010,111.04,4,0,29.9808,A22,06-06-2024,PA
12,S22,1010,36.27,3,0,10.881,A22,06-06-2024,PA
12,S22,1010,58.924,1,0.8,-153.2024,A22,06-06-2024,PA
13,S23,1010,1927.59,7,0,751.7601,A22,06-06-2024,PA
11,S22,1010,48.784,4,0.8,-131.7168,A22,06-06-2024,PA
12,S21,1010,13.97,1,0,3.6322,A22,06-06-2024,PA
12,S22,1010,59.24,5,0.2,16.291,A22,06-06-2024,PA
12,S22,1010,67.84,5,0.8,-179.776,A22,06-06-2024,PA
12,S22,1010,2.334,3,0.8,-6.3018,A22,06-06-2024,PA
12,S21,1010,152.24,5,0.2,17.127,A22,06-06-2024,PA
11,S20,1010,314.6,4,0,103.818,A22,06-06-2024,PA
11,S23,1010,61.44,3,0,16.5888,A22,06-06-2024,PA
11,S22,1010,93.032,2,0.8,-251.1864,A22,06-06-2024,PA
11,S23,1010,90.86,7,0,26.3494,A22,06-06-2024,PA
11,S22,1010,125.13,3,0,36.2877,A22,06-06-2024,PA
12,S22,1010,64.9,5,0,18.821,A22,06-06-2024,PA
11,S22,1010,65.52,5,0.1,12.376,A22,06-06-2024,PA
11,S22,1010,101.96,2,0,27.5292,A22,06-06-2024,PA
12,S22,1010,143.128,2,0.8,-393.602,A22,06-06-2024,PA
12,S23,1010,241.44,3,0,72.432,A22,06-06-2024,PA
12,S22,1010,1473.1,5,0,412.468,A22,06-06-2024,PA
11,S22,1010,13.762,1,0.8,-24.7716,A22,06-06-2024,PA
11,S22,1010,381.36,7,0,106.7808,A22,06-06-2024,PA
12,S22,1010,269.91,5,0.1,53.982,A22,06-06-2024,PA
12,S22,1010,67.9,5,0,20.37,A22,06-06-2024,PA
11,S20,1010,123.858,2,0.1,46.7908,A22,06-06-2024,PA
12,S21,1010,45.28,4,0,15.3952,A22,06-06-2024,PA
12,S23,1010,195.68,4,0,50.8768,A22,06-06-2024,PA
12,S22,1010,542.94,3,0,152.0232,A22,06-06-2024,PA
12,S21,1010,30.98,1,0,8.0548,A22,06-06-2024,PA
11,S23,1010,15.224,2,0.8,-38.8212,A22,06-06-2024,PA
11,S23,1010,21.984,6,0.8,-56.0592,A22,06-06-2024,PA
12,S23,1010,48.36,5,0.2,6.045,A22,06-06-2024,PA
11,S22,1010,186.15,3,0,55.845,A22,06-06-2024,PA
12,S22,1010,8.67,1,0,2.3409,A22,06-06-2024,PA
12,S23,1010,81.08,4,0,22.7024,A22,06-06-2024,PA
11,S23,1010,453.6,3,0.2,90.72,A22,06-06-2024,PA
11,S22,1010,25.86,3,0,6.7236,A22,06-06-2024,PA
12,S22,1010,35.208,1,0.2,2.6406,A22,06-06-2024,PA
12,S21,1010,197.72,4,0,55.3616,A22,06-06-2024,PA
11,S21,1010,22.98,1,0,6.894,A22,06-06-2024,PA
13,S22,1010,16.704,6,0.2,1.2528,A22,06-06-2024,PA
12,S21,1010,21.392,2,0.8,-54.5496,A22,06-06-2024,PA
12,S22,1010,90.64,8,0,38.9752,A22,06-06-2024,PA
12,S22,1010,64.96,2,0,19.488,A22,06-06-2024,PA
11,S21,1010,73.536,4,0.2,9.192,A22,06-06-2024,PA
12,S22,1010,54.32,4,0,16.296,A22,06-06-2024,PA
12,S21,1010,286.86,7,0,80.3208,A22,06-06-2024,PA
11,S22,1010,140.67,3,0,54.8613,A22,06-06-2024,PA
11,S22,1010,81.96,2,0,22.9488,A22,06-06-2024,PA
13,S22,1010,42.384,2,0.2,4.2384,A22,06-06-2024,PA
12,S22,1010,4.836,2,0.8,-12.09,A22,06-06-2024,PA
12,S22,1010,152.91,3,0,42.8148,A22,06-06-2024,PA
13,S23,1010,43.1,5,0,11.206,A22,06-06-2024,PA
11,S23,1010,13.11,3,0,3.4086,A22,06-06-2024,PA
12,S22,1010,33.528,3,0.2,2.5146,A22,06-06-2024,PA
11,S23,1010,2405.2,8,0,793.716,A22,06-06-2024,PA
12,S22,1010,22.75,7,0,6.5975,A22,06-06-2024,PA
12,S23,1010,243.16,2,0,72.948,A22,06-06-2024,PA
12,S23,1017,959.984,2,0.2,335.9944,C21,06-06-2024,TX
12,S23,1017,1799.97,3,0,701.9883,C21,06-06-2024,TX
12,S22,1017,1199.976,3,0.2,434.9913,C21,06-06-2024,TX
13,S22,1017,2999.95,5,0,1379.977,C21,06-06-2024,TX
12,S22,1017,1199.976,3,0.2,434.9913,C21,06-06-2024,TX
11,S21,1017,1199.976,3,0.2,374.9925,C21,06-06-2024,TX
12,S20,1017,599.98,2,0,209.993,C21,06-06-2024,TX
11,S21,1017,839.988,2,0.4,69.999,C21,06-06-2024,TX
12,S21,1017,559.992,1,0.2,174.9975,C21,06-06-2024,TX
11,S21,1017,3149.93,7,0,1480.4671,C21,06-06-2024,TX
12,S21,1017,1439.976,4,0.4,191.9968,C21,06-06-2024,TX
12,S22,1017,1119.984,2,0.2,377.9946,C21,06-06-2024,TX
12,S21,1017,479.984,2,0.2,59.998,C21,06-06-2024,TX
13,S21,1017,11199.968,4,0.2,3919.9888,C21,06-06-2024,TX
11,S22,1017,959.968,4,0.2,119.996,C21,06-06-2024,TX
12,S22,1017,479.984,2,0.2,59.998,C21,06-06-2024,TX
11,S22,1017,2799.96,5,0.2,874.9875,C21,06-06-2024,TX
13,S22,1017,3359.952,6,0.2,1049.985,C21,06-06-2024,TX
11,S23,1017,439.992,1,0.2,164.997,C21,06-06-2024,TX
11,S22,1017,899.97,3,0,314.9895,C21,06-06-2024,TX
11,S23,1017,879.984,2,0.2,329.994,C21,06-06-2024,TX
12,S22,1017,879.984,2,0.2,329.994,C21,06-06-2024,TX
12,S23,1017,2799.96,5,0.2,944.9865,C21,06-06-2024,TX
13,S23,1017,999.98,2,0,449.991,C21,06-06-2024,TX
12,S22,1017,10499.97,3,0,5039.9856,C21,06-06-2024,TX
13,S20,1017,799.984,2,0.2,249.995,C21,06-06-2024,TX
11,S23,1017,439.992,1,0.2,164.997,C21,06-06-2024,TX
12,S23,1017,659.988,2,0.4,109.998,C21,06-06-2024,TX
13,S22,1017,479.984,2,0.2,89.997,C21,06-06-2024,TX
13,S21,1017,2879.952,6,0.2,1007.9832,C21,06-06-2024,TX
12,S22,1017,1599.92,8,0,751.9624,C21,06-06-2024,TX
12,S23,1017,1199.976,4,0.4,179.9964,C21,06-06-2024,TX
13,S22,1017,549.99,1,0,274.995,C21,06-06-2024,TX
11,S23,1017,2999.95,5,0,1439.976,C21,06-06-2024,TX
13,S20,1017,959.984,2,0.2,335.9944,C21,06-06-2024,TX
12,S22,1017,2799.944,7,0.2,1014.9797,C21,06-06-2024,TX
12,S22,1017,1999.96,5,0.2,624.9875,C21,06-06-2024,TX
11,S22,1017,599.99,1,0,233.9961,C21,06-06-2024,TX
13,S22,1017,549.99,1,0,274.995,C21,06-06-2024,TX
12,S23,1017,1199.96,5,0.2,224.9925,C21,06-06-2024,TX
12,S22,1017,1439.968,4,0.2,485.9892,C21,06-06-2024,TX
12,S22,1017,8399.976,4,0.4,1119.9968,C21,06-06-2024,TX
11,S23,1017,1999.96,4,0,899.982,C21,06-06-2024,TX
11,S21,1017,319.984,2,0.2,107.9946,C21,06-06-2024,TX
11,S22,1017,17499.95,5,0,8399.976,C21,06-06-2024,TX
11,S20,1017,2399.96,5,0.2,839.986,C21,06-06-2024,TX
12,S23,1017,479.984,2,0.2,89.997,C21,06-06-2024,TX
12,S22,1017,599.97,5,0.4,69.9965,C21,06-06-2024,TX
11,S22,1017,2399.96,5,0.2,569.9905,C21,06-06-2024,TX
12,S23,1017,639.968,4,0.2,215.9892,C21,06-06-2024,TX
13,S21,1017,1499.95,5,0,449.985,C21,06-06-2024,TX
12,S23,1017,1399.98,2,0,629.991,C21,06-06-2024,TX
13,S22,1017,5399.91,9,0,2591.9568,C21,06-06-2024,TX
13,S22,1017,1199.98,2,0,467.9922,C21,06-06-2024,TX
12,S22,1017,1079.976,4,0.4,125.9972,C21,06-06-2024,TX
12,S21,1017,13999.96,4,0,6719.9808,C21,06-06-2024,TX
12,S22,1017,999.98,2,0,449.991,C21,06-06-2024,TX
12,S22,1017,299.99,1,0,89.997,C21,06-06-2024,TX
12,S22,1017,479.976,3,0.2,161.9919,C21,06-06-2024,TX
12,S22,1017,479.984,2,0.2,59.998,C21,06-06-2024,TX
11,S22,1017,719.976,3,0.2,134.9955,C21,06-06-2024,TX
11,S22,1017,479.984,2,0.2,89.997,C21,06-06-2024,TX
12,S21,1017,1799.97,5,0.4,239.996,C21,06-06-2024,TX
12,S22,1017,959.984,2,0.2,311.9948,C21,06-06-2024,TX
11,S22,1017,4899.93,7,0,2302.9671,C21,06-06-2024,TX
11,S22,1017,899.982,3,0.4,74.9985,C21,06-06-2024,TX
12,S22,1017,479.976,3,0.2,161.9919,C21,06-06-2024,TX
12,S20,1017,2799.96,5,0.2,944.9865,C21,06-06-2024,TX
12,S22,1004,957.5775,5,0.45,-383.031,T23,06-06-2024,FL
12,S22,1004,1706.184,9,0.2,85.3092,T23,06-06-2024,FL
12,S22,1004,1044.63,3,0,240.2649,T23,06-06-2024,FL
12,S22,1004,787.53,3,0,165.3813,T23,06-06-2024,FL
12,S22,1004,617.7,6,0.5,-407.682,T23,06-06-2024,FL
12,S21,1004,218.75,2,0.5,-161.875,T23,06-06-2024,FL
11,S22,1004,622.45,5,0,136.939,T23,06-06-2024,FL
13,S22,1004,233.86,2,0.45,-102.048,T23,06-06-2024,FL
13,S22,1004,620.6145,3,0.45,-248.2458,T23,06-06-2024,FL
12,S23,1004,177.225,5,0.5,-120.513,T23,06-06-2024,FL
12,S22,1004,1038.84,5,0.2,51.942,T23,06-06-2024,FL
12,S22,1004,219.075,3,0.5,-131.445,T23,06-06-2024,FL
11,S22,1004,698.352,3,0.2,-17.4588,T23,06-06-2024,FL
11,S22,1004,1488.424,7,0.3,-297.6848,T23,06-06-2024,FL
12,S22,1004,375.4575,3,0.45,-157.0095,T23,06-06-2024,FL
12,S22,1004,1004.024,7,0.2,-112.9527,T23,06-06-2024,FL
11,S22,1004,284.364,2,0.4,-75.8304,T23,06-06-2024,FL
13,S22,1004,1272.63,6,0.5,-814.4832,T23,06-06-2024,FL
12,S23,1004,189.882,3,0.4,-94.941,T23,06-06-2024,FL
11,S21,1004,210.98,2,0,21.098,T23,06-06-2024,FL
12,S22,1004,1335.68,4,0.2,-217.048,T23,06-06-2024,FL
12,S22,1004,918.785,5,0.3,-118.1295,T23,06-06-2024,FL
13,S22,1004,108.925,1,0.5,-71.8905,T23,06-06-2024,FL
12,S22,1004,369.912,3,0.2,-13.8717,T23,06-06-2024,FL
11,S22,1004,1652.94,3,0,231.4116,T23,06-06-2024,FL
12,S21,1004,400.032,2,0.4,-153.3456,T23,06-06-2024,FL
11,S20,1004,567.12,10,0.2,-28.356,T23,06-06-2024,FL
11,S22,1004,383.438,4,0.45,-167.3184,T23,06-06-2024,FL
12,S21,1004,1298.55,5,0,311.652,T23,06-06-2024,FL
11,S22,1004,99.918,2,0.3,-18.5562,T23,06-06-2024,FL
11,S22,1004,1114.272,4,0.2,41.7852,T23,06-06-2024,FL
12,S21,1004,393.165,3,0.5,-204.4458,T23,06-06-2024,FL
13,S22,1004,2065.32,12,0.4,-619.596,T23,06-06-2024,FL
12,S20,1004,1090.782,7,0.4,-290.8752,T23,06-06-2024,FL
12,S23,1004,1618.37,13,0,356.0414,T23,06-06-2024,FL
13,S22,1004,697.16,4,0,146.4036,T23,06-06-2024,FL
12,S22,1004,836.592,8,0.4,-264.9208,T23,06-06-2024,FL
11,S21,1004,447.84,5,0.2,11.196,T23,06-06-2024,FL
12,S22,1004,343.92,4,0,75.6624,T23,06-06-2024,FL
13,S21,1004,2244.48,7,0,493.7856,T23,06-06-2024,FL
13,S21,1004,455.1,2,0,100.122,T23,06-06-2024,FL
12,S23,1004,764.688,6,0.2,95.586,T23,06-06-2024,FL
12,S23,1004,3610.848,12,0.2,135.4068,T23,06-06-2024,FL
11,S22,1004,300.904,1,0.2,11.2839,T23,06-06-2024,FL
12,S22,1004,912.75,5,0,118.6575,T23,06-06-2024,FL
11,S22,1004,652.45,5,0.5,-430.617,T23,06-06-2024,FL
11,S22,1004,66.645,3,0.5,-42.6528,T23,06-06-2024,FL
13,S22,1004,205.176,2,0.4,-58.1332,T23,06-06-2024,FL
13,S21,1004,154.764,3,0.4,-36.1116,T23,06-06-2024,FL
12,S22,1004,393.165,3,0.5,-204.4458,T23,06-06-2024,FL
13,S22,1004,452.94,3,0,67.941,T23,06-06-2024,FL
12,S22,1004,244.006,2,0.3,-31.3722,T23,06-06-2024,FL
13,S22,1004,1004.976,6,0.2,-175.8708,T23,06-06-2024,FL
12,S23,1004,1669.6,4,0,116.872,T23,06-06-2024,FL
12,S23,1004,171.96,2,0,44.7096,T23,06-06-2024,FL
12,S20,1004,1044.63,5,0.4,-295.9785,T23,06-06-2024,FL
12,S21,1004,382.806,9,0.4,-153.1224,T23,06-06-2024,FL
12,S22,1004,1018.104,4,0.4,-373.3048,T23,06-06-2024,FL
12,S22,1004,853.092,6,0.4,-227.4912,T23,06-06-2024,FL
12,S23,1004,515.88,6,0,113.4936,T23,06-06-2024,FL
12,S23,1004,765.625,7,0.5,-566.5625,T23,06-06-2024,FL
11,S23,1004,1048.35,5,0.4,-69.89,T23,06-06-2024,FL
13,S22,1004,206.962,2,0.3,-32.5226,T23,06-06-2024,FL
12,S23,1004,1441.3,7,0,245.021,T23,06-06-2024,FL
11,S22,1004,170.136,3,0.2,-8.5068,T23,06-06-2024,FL
13,S20,1004,262.11,1,0,62.9064,T23,06-06-2024,FL
11,S22,1004,727.45,5,0.5,-465.568,T23,06-06-2024,FL
11,S22,1004,272.848,1,0.2,27.2848,T23,06-06-2024,FL
12,S22,1004,70.98,1,0,20.5842,T23,06-06-2024,FL
12,S21,1004,409.59,3,0.4,-122.877,T23,06-06-2024,FL
12,S23,1004,174.0585,3,0.45,-110.7645,T23,06-06-2024,FL
11,S22,1004,254.526,1,0.4,-93.3262,T23,06-06-2024,FL
12,S22,1004,1024.38,7,0,215.1198,T23,06-06-2024,FL
12,S21,1004,411.8,2,0,70.006,T23,06-06-2024,FL
12,S22,1004,710.832,3,0.2,-97.7394,T23,06-06-2024,FL
12,S22,1004,310.443,3,0.3,-48.7839,T23,06-06-2024,FL
12,S23,1004,209.67,1,0.4,-13.978,T23,06-06-2024,FL
11,S22,1004,991.764,3,0.4,-347.1174,T23,06-06-2024,FL
12,S22,1004,330.588,1,0.4,-115.7058,T23,06-06-2024,FL
11,S23,1004,143.432,1,0.2,3.5858,T23,06-06-2024,FL
12,S22,1004,85.98,1,0,22.3548,T23,06-06-2024,FL
11,S21,1004,892.98,2,0,80.3682,T23,06-06-2024,FL
12,S22,1004,557.585,5,0.3,0,T23,06-06-2024,FL
11,S22,1004,1579.746,7,0.4,-447.5947,T23,06-06-2024,FL
11,S22,1004,1071.576,4,0.4,-553.6476,T23,06-06-2024,FL
11,S22,1004,613.908,3,0.4,-122.7816,T23,06-06-2024,FL
12,S22,1004,629.064,3,0.2,31.4532,T23,06-06-2024,FL
12,S22,1004,273.06,2,0.4,-104.673,T23,06-06-2024,FL
12,S23,1004,145.98,2,0.5,-99.2664,T23,06-06-2024,FL
12,S22,1004,174.286,2,0.3,-19.9184,T23,06-06-2024,FL
11,S23,1004,1322.352,3,0.2,-99.1764,T23,06-06-2024,FL
13,S22,1004,1137.75,5,0,250.305,T23,06-06-2024,FL
12,S23,1004,300.93,5,0.3,-34.392,T23,06-06-2024,FL
12,S23,1004,2665.62,9,0,239.9058,T23,06-06-2024,FL
12,S22,1004,601.47,3,0.5,-300.735,T23,06-06-2024,FL
11,S22,1004,1218.735,5,0.3,-121.8735,T23,06-06-2024,FL
12,S21,1004,370.62,3,0.4,-142.071,T23,06-06-2024,FL
12,S22,1004,350.352,4,0.4,-140.1408,T23,06-06-2024,FL
12,S22,1004,700.056,3,0.3,-130.0104,T23,06-06-2024,FL
13,S23,1004,214.11,3,0,36.3987,T23,06-06-2024,FL
13,S23,1004,653.55,3,0,111.1035,T23,06-06-2024,FL
12,S21,1004,298.776,3,0.2,7.4694,T23,06-06-2024,FL
12,S22,1004,244.006,2,0.3,-31.3722,T23,06-06-2024,FL
12,S23,1004,275.49,1,0.5,-170.8038,T23,06-06-2024,FL
13,S22,1004,344.22,2,0.4,-103.266,T23,06-06-2024,FL
11,S22,1004,171.288,3,0.2,-6.4233,T23,06-06-2024,FL
13,S21,1004,411.8,2,0,70.006,T23,06-06-2024,FL
11,S23,1004,24.368,2,0.2,-3.3506,T23,06-06-2024,FL
11,S22,1004,284.364,2,0.4,-75.8304,T23,06-06-2024,FL
12,S20,1004,181.797,1,0.3,-15.5826,T23,06-06-2024,FL
11,S23,1004,79.974,3,0.4,-29.3238,T23,06-06-2024,FL
12,S21,1004,568.728,3,0.2,28.4364,T23,06-06-2024,FL
12,S23,1004,244.615,1,0.3,20.967,T23,06-06-2024,FL
11,S22,1004,70.56,1,0.3,-4.032,T23,06-06-2024,FL
13,S22,1004,154.764,3,0.4,-36.1116,T23,06-06-2024,FL
13,S23,1004,215.148,2,0.4,-103.9882,T23,06-06-2024,FL
12,S20,1004,251.006,2,0.3,-68.1302,T23,06-06-2024,FL
11,S22,1004,1421.664,6,0.2,-195.4788,T23,06-06-2024,FL
11,S21,1004,1202.94,3,0,300.735,T23,06-06-2024,FL
13,S22,1004,513.024,2,0.2,12.8256,T23,06-06-2024,FL
13,S21,1004,796.425,7,0.5,-525.6405,T23,06-06-2024,FL
12,S22,1004,2430.08,8,0,388.8128,T23,06-06-2024,FL
11,S22,1004,801.96,2,0,200.49,T23,06-06-2024,FL
11,S21,1004,718.116,6,0.3,-71.8116,T23,06-06-2024,FL
11,S21,1004,510.24,3,0.2,6.378,T23,06-06-2024,FL
11,S22,1004,99.372,2,0.3,-1.4196,T23,06-06-2024,FL
12,S22,1004,2003.52,6,0.2,-325.572,T23,06-06-2024,FL
12,S22,1004,333,3,0.2,-16.65,T23,06-06-2024,FL
11,S21,1004,523.764,3,0.4,-192.0468,T23,06-06-2024,FL
12,S22,1004,801.96,2,0,200.49,T23,06-06-2024,FL
13,S22,1004,480.96,3,0.5,-269.3376,T23,06-06-2024,FL
12,S22,1004,801.6,5,0.5,-448.896,T23,06-06-2024,FL
11,S22,1004,53.316,2,0.4,-19.5492,T23,06-06-2024,FL
12,S22,1004,637.896,3,0.3,-127.5792,T23,06-06-2024,FL
11,S22,1004,409.272,2,0.4,-81.8544,T23,06-06-2024,FL
11,S22,1004,67.176,1,0.4,-20.1528,T23,06-06-2024,FL
12,S20,1004,27.414,3,0.4,-14.1639,T23,06-06-2024,FL
11,S22,1004,696.42,2,0,160.1766,T23,06-06-2024,FL
12,S23,1004,385.686,1,0.3,-60.6078,T23,06-06-2024,FL
12,S22,1004,863.128,8,0.3,-160.2952,T23,06-06-2024,FL
12,S23,1004,871.4,4,0,148.138,T23,06-06-2024,FL
13,S23,1004,896.328,9,0.2,22.4082,T23,06-06-2024,FL
11,S22,1004,177.225,5,0.5,-120.513,T23,06-06-2024,FL
12,S22,1004,573.728,4,0.2,-64.5444,T23,06-06-2024,FL
12,S22,1004,253.176,3,0.2,-31.647,T23,06-06-2024,FL
12,S23,1004,842.94,3,0,160.1586,T23,06-06-2024,FL
13,S20,1004,344.22,2,0.4,-189.321,T23,06-06-2024,FL
12,S20,1004,248.98,2,0,54.7756,T23,06-06-2024,FL
12,S22,1004,418.296,3,0.2,5.2287,T23,06-06-2024,FL
12,S22,1004,171.288,3,0.2,-6.4233,T23,06-06-2024,FL
11,S22,1004,493.92,7,0.3,-28.224,T23,06-06-2024,FL
11,S22,1004,351.216,3,0.2,4.3902,T23,06-06-2024,FL
11,S22,1004,902.712,3,0.2,33.8517,T23,06-06-2024,FL
11,S22,1004,241.92,4,0.4,-56.448,T23,06-06-2024,FL
13,S23,1004,521.96,2,0,88.7332,T23,06-06-2024,FL
12,S23,1004,268.935,3,0.5,-209.7693,T23,06-06-2024,FL
12,S22,1004,35.544,1,0.2,-0.8886,T23,06-06-2024,FL
12,S22,1004,364.95,5,0.5,-248.166,T23,06-06-2024,FL
12,S22,1004,91.275,1,0.5,-67.5435,T23,06-06-2024,FL
11,S22,1004,653.55,3,0,111.1035,T23,06-06-2024,FL
11,S21,1004,199.836,4,0.3,-37.1124,T23,06-06-2024,FL
12,S22,1004,1781.682,7,0.4,-653.2834,T23,06-06-2024,FL
12,S23,1004,744.1,5,0.3,-95.67,T23,06-06-2024,FL
12,S23,1004,401.59,2,0.3,-131.951,T23,06-06-2024,FL
12,S22,1004,214.95,5,0.5,-120.372,T23,06-06-2024,FL
12,S20,1004,464.292,9,0.4,-108.3348,T23,06-06-2024,FL
12,S23,1004,697.16,5,0.2,8.7145,T23,06-06-2024,FL
12,S21,1004,210.008,1,0.2,2.6251,T23,06-06-2024,FL
11,S23,1004,136.464,2,0.2,15.3522,T23,06-06-2024,FL
13,S21,1004,200.795,1,0.3,-22.948,T23,06-06-2024,FL
11,S20,1004,399.672,7,0.2,-14.9877,T23,06-06-2024,FL
12,S22,1004,51.588,1,0.4,-15.4764,T23,06-06-2024,FL
11,S22,1004,2275.5,10,0,386.835,T23,06-06-2024,FL
13,S21,1004,2314.116,7,0.4,-1002.7836,T23,06-06-2024,FL
11,S22,1004,347.361,7,0.3,-69.4722,T23,06-06-2024,FL
12,S23,1004,1478.272,8,0.2,92.392,T23,06-06-2024,FL
11,S22,1004,455.97,6,0.5,-218.8656,T23,06-06-2024,FL
13,S23,1004,2348.82,9,0,399.2994,T23,06-06-2024,FL
13,S23,1004,815.292,9,0.4,-339.705,T23,06-06-2024,FL
12,S22,1004,1256.22,6,0,75.3732,T23,06-06-2024,FL
13,S21,1004,377.45,5,0.5,-264.215,T23,06-06-2024,FL
12,S23,1004,71.088,2,0.2,-1.7772,T23,06-06-2024,FL
12,S22,1004,136.53,1,0.4,-52.3365,T23,06-06-2024,FL
12,S22,1004,355.455,3,0.5,-184.8366,T23,06-06-2024,FL
11,S22,1004,285.48,5,0.2,-10.7055,T23,06-06-2024,FL
12,S22,1004,581.96,2,0,104.7528,T23,06-06-2024,FL
12,S22,1004,301.96,2,0,45.294,T23,06-06-2024,FL
11,S20,1004,1293.488,7,0.2,80.843,T23,06-06-2024,FL
11,S23,1004,313.176,2,0.4,-120.0508,T23,06-06-2024,FL
11,S22,1004,1215.92,8,0,316.1392,T23,06-06-2024,FL
13,S22,1004,429.9,5,0,111.774,T23,06-06-2024,FL
11,S20,1004,328.59,3,0.4,-147.8655,T23,06-06-2024,FL
13,S22,1004,692.94,3,0,173.235,T23,06-06-2024,FL
13,S21,1004,314.532,2,0.4,-83.8752,T23,06-06-2024,FL
11,S21,1004,161.28,2,0.2,12.096,T23,06-06-2024,FL
11,S22,1004,661.176,2,0.4,-231.4116,T23,06-06-2024,FL
11,S22,1004,502.488,3,0.2,-87.9354,T23,06-06-2024,FL
12,S22,1004,945.036,6,0.4,-299.2614,T23,06-06-2024,FL
12,S22,1004,974.988,4,0.3,-97.4988,T23,06-06-2024,FL
11,S22,1004,384.768,2,0.4,-115.4304,T23,06-06-2024,FL
11,S21,1004,328.59,3,0.4,-147.8655,T23,06-06-2024,FL
12,S22,1004,194.25,2,0.3,-38.85,T23,06-06-2024,FL
12,S22,1004,102.438,1,0.3,-13.1706,T23,06-06-2024,FL
12,S22,1004,1747.25,5,0,629.01,T23,06-06-2024,FL
11,S23,1004,1421.664,8,0.4,-734.5264,T23,06-06-2024,FL
13,S22,1004,564.195,3,0.5,-304.6653,T23,06-06-2024,FL
